7,N,200,10.7
1,N,90,2.0
11,N,240,1.7
6,N,170,10.9
16,N,320,8.0
13,N,90,9.9
12,N,240,2.8
16,N,150,3.3
23,N,60,3.0
19,N,40,3.7
22,N,30,3.8
23,C,32767,0.0
16,V,32767,13.0
5,N,150,6.1
13,N,100,7.6
12,N,140,6.3
9,N,210,3.1
9,N,210,3.4
14,N,270,3.5
5,N,170,10.1
21,N,260,5.0
15,N,90,3.6
2,N,290,1.0
13,N,270,1.2
7,N,70,8.7
15,N,310,5.1
3,N,130,2.1
20,N,20,10.1
0,N,100,4.9
2,N,100,6.8
23,N,70,4.0
10,N,90,7.1
5,N,40,2.3
16,N,150,6.6
15,N,140,8.7
10,N,220,3.9
19,C,32767,0.0
5,N,150,4.1
15,V,32767,13.6
8,N,220,2.8
19,N,30,3.4
14,N,270,1.1
16,N,310,7.0
20,N,70,4.1
19,N,40,1.9
1,N,270,9.2
18,N,350,9.3
5,N,340,6.0
21,N,40,4.7
9,N,70,10.9
2,N,140,9.2
12,N,120,3.1
23,N,100,8.4
10,N,250,2.2
4,N,50,3.4
9,N,210,6.2
8,N,220,2.9
14,N,290,2.0
12,N,260,8.9
16,N,320,1.1
16,N,210,10.2
18,C,32767,0.0
4,N,220,6.1
12,N,260,2.0
1,V,32767,11.1
23,N,20,9.6
1,N,280,1.3
22,N,90,2.4
4,N,30,3.1
19,N,10,4.2
2,N,90,8.4
18,N,30,8.5
7,N,60,5.3
3,N,320,3.5
3,N,150,4.5
8,N,60,6.6
10,N,60,6.4
6,N,160,7.0
6,N,170,1.8
10,N,250,10.6
6,N,170,11.0
15,N,320,8.8
13,N,110,3.8
12,N,260,6.3
17,N,160,7.3
17,N,330,6.7
22,C,32767,0.0
11,N,40,8.8
9,N,240,4.8
17,N,330,6.8
21,V,32767,10.9
15,N,330,1.7
3,N,300,3.1
18,N,340,6.6
4,N,350,1.8
4,N,130,3.4
15,N,150,6.5
7,N,210,9.3
18,N,40,4.5
13,N,270,4.2
18,N,170,4.6
10,N,210,9.1
13,N,300,7.3
16,N,300,5.9
19,N,30,9.1
19,N,20,3.6
17,N,330,9.8
3,N,240,5.9
20,N,20,8.0
1,N,80,6.9
1,N,90,3.7
8,C,32767,0.0
18,N,350,7.7
0,N,70,4.2
3,N,300,9.5
19,N,30,8.7
3,V,32767,5.5
6,N,200,9.9
12,N,90,8.6
11,N,240,5.0
15,N,40,10.6
13,N,270,6.9
18,N,210,7.1
18,N,250,1.1
21,N,220,5.4
13,N,170,8.7
16,N,310,7.7
10,N,220,10.0
20,N,30,10.2
12,N,280,9.1
22,N,80,6.9
17,N,10,8.3
6,N,170,1.3
22,N,50,9.8
3,N,100,3.7
3,N,110,10.4
7,C,32767,0.0
7,N,350,10.3
0,N,80,7.7
10,N,120,6.2
20,N,90,7.0
6,N,360,4.2
22,N,20,10.6
10,N,50,8.3
10,N,60,10.3
2,N,130,2.1
14,N,110,10.8
9,N,190,6.0
19,N,200,2.6
5,N,160,2.9
15,N,290,3.0
8,N,210,2.3
19,N,360,6.9
18,N,90,8.7
22,N,60,5.0
1,N,310,8.1
20,N,50,2.2
8,N,30,6.4
17,N,320,6.0
4,N,130,2.2
21,N,60,3.8
8,C,32767,0.0
2,N,300,7.9
3,N,110,4.8
7,N,30,6.9
18,N,350,8.3
5,N,140,4.4
21,N,50,3.4
9,V,32767,9.9
4,N,130,7.1
6,N,170,2.0
14,N,290,9.7
16,N,320,3.3
16,N,320,5.2
20,N,280,6.7
1,N,80,8.7
18,N,20,6.1
5,N,10,7.7
23,N,70,8.7
3,N,110,4.6
19,N,40,10.2
23,N,60,8.4
0,N,70,6.0
19,N,40,1.1
7,N,40,8.7
3,N,110,3.8
13,N,30,5.8
21,N,50,4.6
10,N,220,5.8
4,N,130,3.5
7,N,210,6.3
7,N,170,9.5
11,N,260,5.8
9,N,250,5.4
15,V,32767,13.5
15,N,310,9.4
20,N,20,4.4
22,N,50,1.4
17,N,290,9.9
2,N,100,6.1
4,N,320,5.9
21,N,50,10.1
7,N,40,4.2
2,N,130,9.4
12,N,350,1.9
5,N,180,8.3
10,N,70,9.0
10,N,130,3.3
15,N,40,2.7
14,N,280,10.8
22,N,240,8.8
13,C,32767,0.0
7,N,180,6.5
18,N,180,9.6
11,N,270,10.5
21,N,140,3.9
14,N,90,7.0
8,N,200,8.9
18,N,250,2.5
15,N,50,6.2
16,V,32767,14.4
21,N,240,5.1
14,N,280,6.6
17,N,330,1.9
16,N,350,9.5
23,N,60,8.3
22,N,30,7.6
9,N,200,4.7
2,N,110,7.1
13,N,260,9.6
6,N,50,1.0
17,N,230,4.2
15,N,130,4.0
15,N,200,10.5
19,N,190,4.5
13,N,270,8.7
0,C,32767,0.0
7,N,70,4.5
9,N,230,9.0
12,N,110,3.2
12,N,250,7.9
18,N,50,3.6
16,N,320,6.5
20,N,270,9.8
14,N,170,7.8
16,N,340,4.3
18,V,32767,9.9
20,N,30,1.4
13,N,300,4.0
23,N,100,6.7
19,N,350,5.6
7,N,170,5.0
3,N,90,2.8
20,N,90,9.5
9,N,210,4.8
9,N,110,5.3
12,N,250,6.3
7,N,170,6.1
19,N,360,8.4
11,N,250,3.3
16,N,220,9.7
19,C,32767,0.0
2,N,120,8.1
13,N,70,2.8
6,N,160,8.5
17,N,330,3.4
11,N,240,4.8
14,N,280,6.6
21,N,260,3.6
22,N,80,7.6
2,N,330,3.3
20,N,20,5.2
8,V,32767,2.0
1,N,340,4.3
4,N,40,7.5
0,N,80,2.9
11,N,240,9.3
3,N,110,2.0
12,N,250,3.6
7,N,170,7.0
12,N,240,1.2
20,N,10,1.4
11,N,330,6.2
8,N,40,10.4
16,N,170,10.5
10,N,60,5.8
20,C,32767,0.0
8,N,220,9.4
20,N,110,2.9
12,N,250,7.9
17,N,160,5.8
16,N,310,5.7
17,N,90,7.0
7,N,180,4.9
11,N,80,3.9
17,N,240,7.4
15,N,40,4.9
14,N,270,1.5
17,V,32767,7.4
12,N,290,9.0
1,N,260,8.7
17,N,350,9.9
4,N,320,2.7
14,N,270,1.4
7,N,190,1.9
7,N,70,4.8
4,N,140,6.7
4,N,50,1.8
8,N,220,10.5
9,N,230,5.7
14,N,270,5.8
16,C,32767,0.0
13,N,300,7.8
9,N,230,8.5
20,N,20,8.1
13,N,270,10.4
1,N,90,6.8
18,N,330,10.3
20,N,20,7.9
1,N,270,4.7
1,N,110,4.7
8,N,50,6.8
1,N,100,9.6
12,N,110,9.8
6,V,32767,7.2
10,N,220,5.1
10,N,120,5.8
13,N,290,5.3
19,N,20,7.0
22,N,80,3.5
21,N,30,8.2
20,N,20,1.0
1,N,90,10.5
6,N,160,8.1
10,N,90,6.9
5,N,150,4.7
15,C,32767,0.0
21,N,40,6.0
0,N,80,2.1
1,N,330,3.0
3,N,40,2.4
10,N,50,4.3
8,N,200,5.4
14,N,110,10.8
13,N,270,5.2
16,N,180,2.2
9,N,220,6.5
20,N,200,6.1
11,N,150,2.7
22,N,240,10.0
8,V,32767,8.3
19,N,100,10.1
12,N,270,10.5
22,N,60,4.0
15,N,290,10.1
20,N,20,1.4
19,N,10,10.4
22,N,50,7.0
5,N,140,9.2
15,N,200,8.1
2,N,90,1.2
11,C,32767,0.0
11,N,10,5.6
7,N,170,4.3
11,N,90,7.1
11,N,240,9.6
7,N,210,4.4
7,N,220,2.0
1,N,90,7.0
14,N,290,10.7
16,N,310,9.6
19,N,20,10.7
18,N,250,3.1
16,N,90,9.1
2,N,320,8.2
21,N,40,8.9
8,V,32767,4.4
22,N,90,9.7
11,N,230,5.7
5,N,140,10.9
9,N,210,8.9
11,N,70,7.5
6,N,150,1.7
15,N,170,1.9
11,N,70,7.1
20,N,20,8.4
18,C,32767,0.0
7,N,80,3.5
10,N,220,10.0
14,N,140,10.6
9,N,210,5.2
20,N,220,7.7
15,N,290,7.4
0,N,280,7.6
17,N,340,8.5
4,N,10,1.9
15,N,300,10.4
0,N,80,7.6
18,N,340,10.3
22,N,80,9.6
21,N,70,6.2
5,N,140,2.5
7,V,32767,1.1
1,N,90,8.9
10,N,60,6.1
0,N,110,7.0
12,N,100,10.2
15,N,310,9.6
10,N,220,1.5
19,N,40,10.0
18,N,170,3.3
14,C,32767,0.0
13,N,270,8.4
0,N,180,2.9
18,N,20,2.7
0,N,260,7.8
22,N,300,2.4
20,N,10,3.0
21,N,30,8.2
3,N,110,7.7
5,N,340,9.8
23,N,70,9.7
11,N,330,4.0
3,N,120,2.7
7,N,180,10.1
20,N,350,3.2
4,N,130,3.1
11,N,230,1.2
3,N,50,1.1
16,N,310,4.6
8,N,230,9.0
18,N,340,6.8
17,N,220,3.9
19,N,40,8.3
20,N,30,1.6
21,N,60,10.9
6,C,32767,0.0
22,N,50,2.6
11,N,70,7.2
2,N,40,9.4
6,N,200,6.9
7,N,170,5.4
12,N,260,8.7
11,N,240,3.9
15,N,90,7.0
13,N,270,3.7
18,N,240,3.8
11,N,240,1.8
21,N,290,7.3
14,N,180,5.3
1,N,90,6.0
10,N,250,3.8
21,N,70,10.9
15,N,320,8.6
2,V,32767,5.7
19,N,40,5.4
1,N,90,2.4
0,N,80,3.1
21,N,30,4.7
8,N,30,10.7
0,N,80,1.3
10,N,30,10.8
16,N,310,8.9
14,N,240,1.3
5,N,160,7.6
1,N,80,2.4
3,N,160,8.6
4,N,130,6.5
8,N,90,5.5
11,N,70,6.8
4,N,130,5.8
15,N,130,8.9
7,N,60,5.7
18,N,100,3.4
18,N,350,8.0
11,N,230,5.1
20,N,50,7.6
18,N,180,1.1
17,N,330,8.2
23,N,250,3.4
20,V,32767,1.8
5,N,320,1.4
19,N,40,10.6
6,N,20,10.8
23,N,60,3.2
9,N,50,8.9
4,C,32767,0.0
4,N,130,4.4
1,N,90,4.2
4,N,130,8.2
8,N,60,6.3
9,N,200,1.4
17,N,190,5.1
13,N,270,9.4
23,N,80,7.0
18,N,340,5.2
4,N,40,8.3
13,N,300,2.5
1,N,70,7.3
17,N,340,9.7
22,N,50,3.2
21,N,40,3.2
2,N,130,9.7
3,N,110,5.8
8,N,190,7.6
10,N,30,10.1
5,V,32767,6.3
15,N,50,4.9
10,N,120,6.8
15,N,140,7.1
11,N,250,8.9
16,C,32767,0.0
3,N,150,8.3
8,N,230,5.8
9,N,200,3.2
13,N,290,2.4
13,N,80,9.4
14,N,180,9.0
9,N,210,9.7
16,N,310,3.8
19,N,90,7.0
11,N,230,3.9
13,N,270,9.5
12,N,280,8.0
19,N,350,6.7
19,N,350,2.8
23,N,60,5.9
15,N,90,3.5
4,N,130,6.0
20,N,30,10.9
7,N,170,7.7
4,N,340,3.7
4,V,32767,7.1
9,N,50,6.5
10,N,220,3.3
13,N,170,7.9
23,C,32767,0.0
6,N,60,2.3
9,N,90,5.6
4,N,140,1.7
8,N,30,8.5
8,N,200,3.4
12,N,90,1.0
5,N,150,7.4
10,N,230,10.2
8,N,190,4.0
20,N,20,7.6
14,N,290,1.6
22,N,60,3.6
15,N,90,6.0
5,N,140,4.9
20,N,50,2.8
7,N,200,7.3
6,N,350,9.0
0,N,70,6.3
11,N,100,1.2
4,N,130,9.4
14,N,150,5.3
9,V,32767,8.6
11,N,240,3.2
4,N,50,10.3
16,C,32767,0.0
8,N,30,7.2
8,N,200,4.8
15,N,130,8.4
8,N,190,7.8
18,N,240,8.5
12,N,140,6.2
22,N,240,7.5
15,N,200,7.8
2,N,350,10.7
18,N,70,3.8
6,N,250,10.9
7,N,10,1.4
19,N,50,8.6
7,N,80,6.6
17,N,320,7.9
3,N,150,4.9
20,N,50,9.2
8,N,190,8.5
2,N,100,10.8
6,N,170,6.6
7,N,30,6.7
3,N,120,7.7
14,V,32767,5.0
14,N,290,10.9
12,C,32767,0.0
6,N,180,6.6
9,N,240,4.8
5,N,140,2.5
16,N,310,5.6
9,N,210,4.6
14,N,280,6.6
13,N,50,3.3
10,N,210,1.2
21,N,220,10.8
14,N,90,7.0
13,N,260,4.4
16,N,340,10.7
17,N,320,9.4
20,N,290,7.8
0,N,290,6.7
7,N,80,1.8
4,N,30,7.6
8,N,60,1.3
13,N,110,9.5
12,N,280,2.2
16,N,170,8.7
11,N,230,7.8
13,N,260,7.0
6,V,32767,8.5
18,C,32767,0.0
13,N,90,3.0
13,N,270,8.1
16,N,220,10.8
16,N,90,1.6
17,N,200,3.6
17,N,350,10.7
21,N,230,9.6
15,N,300,10.4
2,N,310,3.1
20,N,20,7.9
6,N,350,5.4
22,N,50,1.3
10,N,50,5.6
4,N,30,4.1
6,N,60,3.5
1,N,110,2.9
4,N,160,4.4
15,N,290,3.3
8,N,200,8.3
18,N,240,3.2
13,N,100,9.7
13,N,270,9.2
17,N,150,8.8
9,N,220,7.9
20,C,32767,0.0
4,N,40,10.5
13,N,270,9.0
7,N,180,4.0
18,N,340,4.5
12,N,250,10.2
22,N,50,9.4
18,N,190,1.3
17,N,330,6.2
23,N,240,8.6
17,N,360,3.7
5,N,50,8.7
21,N,80,6.8
2,N,100,10.3
19,N,350,5.1
5,N,180,6.1
23,N,60,7.7
9,N,240,5.4
3,N,140,6.3
9,N,60,4.8
17,N,190,1.6
10,N,230,7.7
22,N,240,6.0
14,N,90,10.2
1,N,270,5.3
5,C,32767,0.0
5,V,32767,10.2
20,N,290,5.2
18,N,340,3.6
16,N,320,9.8
11,N,70,8.2
9,N,210,1.7
1,N,110,9.5
12,N,250,6.8
5,N,40,3.6
15,N,320,9.7
9,N,90,7.0
18,N,180,10.1
13,N,270,9.2
22,N,250,2.1
16,N,310,6.2
2,N,350,3.8
11,N,270,10.7
16,N,320,4.4
17,N,330,1.1
22,N,90,9.6
6,N,180,1.3
22,N,60,6.9
11,N,230,3.9
3,N,120,6.1
7,C,32767,0.0
6,N,340,3.3
21,V,32767,2.0
6,N,30,4.0
17,N,320,10.7
4,N,130,8.3
21,N,20,2.1
7,N,190,7.2
2,N,100,2.7
12,N,260,10.1
6,N,170,4.4
11,N,240,10.8
9,N,210,6.8
12,N,280,3.6
12,N,250,6.5
17,N,230,1.7
20,N,210,10.7
14,N,80,6.0
2,N,190,1.0
19,N,360,5.9
1,N,330,7.1
15,N,340,2.8
21,N,50,1.5
5,N,150,4.5
14,N,120,7.0
8,C,32767,0.0
5,N,140,7.4
22,N,70,5.0
10,N,60,1.8
2,N,130,4.9
13,N,270,8.0
14,N,110,10.8
20,N,280,7.6
17,N,170,5.7
16,N,320,5.7
20,N,210,9.6
15,N,290,2.6
4,N,140,8.3
4,N,120,2.6
9,N,60,6.9
12,N,260,10.1
17,N,320,10.2
21,N,40,3.9
18,N,20,7.4
23,N,70,10.6
23,N,320,1.7
11,N,60,4.2
3,N,120,9.6
12,N,120,8.9
13,N,100,3.7
17,N,100,5.2
11,N,270,8.4
15,N,320,2.3
16,N,310,3.4
19,V,32767,1.7
18,N,250,3.8
15,N,330,7.8
3,N,310,9.4
18,N,340,3.9
5,N,270,1.4
20,N,60,4.7
4,N,90,6.2
3,N,90,7.0
16,N,310,4.2
3,N,140,7.7
1,N,280,6.5
0,N,100,3.9
6,N,330,10.0
4,N,120,2.0
8,N,60,1.3
2,N,100,4.8
13,N,100,4.3
7,N,30,8.4
10,N,250,1.9
5,N,140,5.5
14,C,32767,0.0
15,N,140,8.4
16,N,310,2.4
19,N,200,9.2
13,N,280,9.1
16,V,32767,13.1
10,N,210,9.4
21,N,30,7.9
14,N,90,9.6
20,N,30,4.2
8,N,90,6.5
21,N,40,6.0
9,N,210,6.4
9,N,210,6.8
18,N,250,2.1
12,N,250,8.0
15,N,310,3.0
7,N,180,3.2
20,N,20,6.9
15,N,60,7.7
12,N,270,10.0
23,N,250,2.0
17,N,320,2.4
4,N,310,10.3
20,N,20,8.9
8,C,32767,0.0
13,N,270,1.2
4,N,310,7.6
21,N,30,4.8
22,N,80,6.7
3,N,40,1.5
22,V,32767,2.4
8,N,220,1.2
4,N,120,9.8
6,N,160,5.5
10,N,80,2.8
10,N,250,4.2
15,N,130,4.4
9,N,210,1.1
19,N,250,3.6
10,N,120,6.3
13,N,80,3.1
7,N,170,10.7
17,N,330,6.7
13,N,260,10.1
15,N,300,4.1
18,N,210,5.7
14,N,280,7.9
2,N,280,1.5
18,N,340,7.8
3,C,32767,0.0
9,N,240,6.3
22,N,20,5.7
15,N,200,2.1
2,N,100,7.2
22,N,250,5.0
3,N,120,3.8
8,V,32767,9.4
6,N,190,5.3
5,N,170,9.5
10,N,250,6.1
10,N,230,1.6
16,N,320,8.6
20,N,40,1.9
13,N,270,8.0
16,N,170,6.3
15,N,320,6.0
22,N,230,9.3
20,N,30,7.8
6,N,60,4.2
21,N,60,4.2
3,N,120,7.0
19,N,30,9.8
8,N,180,2.0
2,N,30,6.4
11,C,32767,0.0
6,N,60,4.3
22,N,80,1.5
4,N,130,9.2
4,N,140,5.8
1,N,90,6.5
12,N,90,5.0
6,N,180,5.5
17,V,32767,4.0
11,N,270,1.7
8,N,50,5.0
19,N,350,4.5
15,N,140,1.4
22,N,40,11.0
15,N,290,6.9
18,N,330,2.1
22,N,260,6.9
16,N,310,10.6
3,N,300,10.2
20,N,20,5.1
7,N,50,1.6
2,N,100,3.5
4,N,150,3.8
19,N,20,5.0
7,N,200,4.1
1,C,32767,0.0
1,N,90,1.3
5,N,40,9.1
14,N,280,8.0
2,N,100,6.3
20,N,30,1.3
5,N,180,6.2
1,N,90,8.6
5,N,140,6.1
10,V,32767,2.7
10,N,220,1.9
4,N,130,8.8
10,N,240,9.0
10,N,220,3.5
16,N,300,10.7
15,N,290,6.0
11,N,240,7.8
22,N,240,3.5
16,N,100,5.0
4,N,30,8.4
13,N,300,3.9
18,N,10,6.1
18,N,20,6.8
1,N,80,2.9
5,N,330,6.1
22,C,32767,0.0
20,N,20,4.6
19,N,10,8.4
5,N,180,5.6
21,N,30,2.2
10,N,110,5.0
8,N,30,5.5
0,N,110,6.2
11,N,110,10.4
22,N,60,1.0
16,V,32767,7.0
4,N,130,6.4
15,N,320,6.3
13,N,90,2.3
19,N,90,7.0
12,N,70,7.5
7,N,180,9.8
18,N,350,1.4
11,N,140,10.8
14,N,280,7.0
19,N,220,8.0
21,N,40,7.5
1,N,330,9.4
18,N,330,7.9
0,N,70,3.0
17,C,32767,0.0
16,N,60,8.2
20,N,60,4.0
16,N,310,10.9
18,N,20,2.0
22,N,270,10.9
14,N,310,2.4
1,N,300,4.4
19,N,260,1.6
21,N,80,2.2
17,N,330,2.6
5,V,32767,2.6
2,N,90,7.8
21,N,40,9.4
8,N,50,9.6
2,N,100,7.8
6,N,180,3.1
8,N,220,7.5
7,N,210,3.2
6,N,150,5.1
15,N,80,9.3
11,N,250,7.8
16,N,220,1.1
8,N,60,1.5
13,N,290,5.7
13,C,32767,0.0
7,N,180,9.6
12,N,260,3.4
5,N,190,10.9
17,N,330,7.4
11,N,130,4.6
13,N,300,10.7
17,N,190,5.1
12,N,250,7.8
1,N,80,3.8
21,N,280,2.2
1,N,80,1.9
18,V,32767,14.3
4,N,170,9.6
22,N,50,9.1
3,N,110,4.1
9,N,40,9.3
3,N,20,10.0
8,N,190,9.5
15,N,140,4.1
13,N,80,5.1
11,N,240,1.1
10,N,250,1.1
16,N,300,5.9
10,N,250,8.5
15,C,32767,0.0
21,N,130,7.9
7,N,170,1.2
11,N,240,7.8
10,N,220,9.8
14,N,280,5.2
15,N,90,7.1
20,N,20,7.5
20,N,20,7.2
17,N,320,6.0
5,N,230,10.2
22,N,50,10.9
3,N,300,10.6
2,V,32767,5.6
20,N,30,3.6
19,N,90,7.0
22,N,270,1.9
1,N,30,3.9
20,N,30,8.1
21,N,40,4.8
2,N,120,1.4
20,N,20,1.3
3,N,150,10.8
7,N,210,8.5
7,N,210,6.1
6,C,32767,0.0
12,N,150,5.2
22,N,60,2.2
9,N,70,3.5
5,N,150,6.2
7,N,210,2.6
13,N,120,10.5
6,N,160,9.4
17,N,170,10.1
9,N,240,10.7
21,N,210,8.1
15,N,200,1.1
18,N,340,4.2
13,N,270,1.5
5,N,20,7.7
15,N,300,2.2
19,N,20,10.5
18,N,20,9.1
7,N,210,3.5
12,N,80,5.6
5,N,180,8.6
18,N,170,4.4
4,N,120,3.1
14,N,290,9.2
7,N,210,5.4
13,N,70,8.4
14,N,290,2.4
20,N,200,4.8
18,N,30,6.3
2,N,290,9.6
17,N,320,5.5
22,N,50,6.4
18,N,340,4.0
5,N,140,4.6
3,N,290,5.8
3,N,110,3.8
6,N,20,8.2
6,N,70,7.6
5,N,140,10.4
3,N,150,8.9
9,V,32767,10.0
4,N,130,3.0
14,N,170,5.2
12,N,80,7.0
12,N,250,9.8
17,N,160,5.2
9,N,200,8.3
11,N,70,9.7
12,N,240,9.2
15,N,300,8.9
9,C,32767,0.0
9,N,190,6.8
9,N,230,1.0
18,N,210,3.1
14,N,280,4.0
2,N,280,8.6
12,N,250,5.8
0,N,70,6.2
17,N,60,6.0
20,N,60,5.5
2,N,320,8.7
15,N,290,5.4
1,N,110,7.8
18,N,30,7.7
22,N,80,2.4
5,N,360,2.5
21,V,32767,2.1
2,N,120,2.6
3,N,140,4.5
9,N,60,1.4
12,N,340,8.3
6,N,160,10.9
10,N,50,2.5
10,N,230,7.7
15,N,140,10.0
14,C,32767,0.0
12,N,250,8.2
14,N,150,5.2
7,N,210,10.6
19,N,330,4.1
18,N,10,2.4
0,N,260,5.4
21,N,40,6.4
3,N,340,1.9
3,N,140,3.6
8,N,90,10.6
0,N,70,8.8
5,N,150,8.5
23,N,60,9.5
8,N,190,10.5
3,N,120,1.4
13,N,80,7.7
11,V,32767,3.4
11,N,230,1.2
15,N,160,1.9
15,N,300,1.4
20,N,270,4.7
7,N,200,8.0
18,N,340,4.5
12,N,250,8.1
0,C,32767,0.0
15,N,160,2.5
16,N,90,4.4
19,N,270,9.9
18,N,260,4.2
13,N,290,9.7
14,N,290,6.3
18,N,350,3.0
18,N,250,10.6
6,N,160,7.6
2,N,300,2.6
3,N,110,4.9
9,N,40,2.7
9,N,60,1.3
13,N,160,9.1
23,N,70,7.9
12,N,250,8.3
8,N,40,5.2
7,V,32767,8.8
14,N,150,10.8
13,N,300,3.8
17,N,180,8.4
18,N,340,5.8
14,N,310,2.0
8,N,70,2.0
18,C,32767,0.0
17,N,100,6.2
11,N,240,4.9
16,N,160,7.3
16,N,310,3.2
21,N,240,3.7
20,N,30,7.0
17,N,340,5.4
0,N,330,6.5
8,N,90,4.6
7,N,10,10.1
14,N,280,9.0
14,N,280,11.0
14,N,290,9.9
1,N,90,4.1
18,N,350,3.8
4,N,130,5.1
21,N,90,7.0
22,N,50,3.7
17,V,32767,13.4
4,N,130,1.5
18,N,10,4.1
7,N,210,7.8
2,N,110,9.4
22,N,80,9.9
10,C,32767,0.0
16,N,320,3.7
4,N,130,6.3
21,N,40,9.6
1,N,80,3.6
7,N,10,6.0
8,N,90,2.2
4,N,50,8.9
6,N,160,5.6
11,N,130,5.6
13,N,50,6.1
9,N,200,2.2
14,N,120,7.8
13,N,300,5.6
19,N,190,10.7
1,N,90,8.9
20,N,250,3.3
16,N,310,2.5
4,N,90,8.2
13,N,280,2.2
2,V,32767,4.7
19,N,360,4.7
5,N,180,1.4
0,N,70,2.4
10,N,220,9.2
7,C,32767,0.0
18,N,30,9.5
2,N,100,8.3
20,N,20,7.7
22,N,20,6.1
4,N,340,4.9
6,N,150,8.9
2,N,120,9.5
2,N,110,5.3
8,N,220,9.9
7,N,180,6.7
12,N,160,5.3
5,N,50,4.8
8,N,190,7.0
13,N,100,3.7
22,N,70,2.9
20,N,30,8.4
6,N,350,1.6
9,N,50,8.0
7,N,180,2.5
12,N,80,3.9
10,V,32767,10.5
16,N,150,2.4
15,N,320,3.9
20,N,270,2.7
6,C,32767,0.0
5,N,50,7.7
17,N,70,3.4
11,N,240,2.9
17,N,160,6.4
10,N,220,6.0
14,N,300,4.7
13,N,310,2.3
18,N,20,10.4
17,N,350,9.2
22,N,60,2.4
16,N,310,6.9
18,N,10,3.3
1,N,260,10.9
22,N,90,10.8
5,N,310,3.3
10,N,90,6.1
5,N,170,10.4
15,N,90,7.0
21,N,50,3.8
8,N,320,8.6
4,N,120,9.6
7,V,32767,2.5
0,N,30,6.0
5,N,150,3.5
4,C,32767,0.0
22,N,70,7.7
11,N,80,6.0
21,N,40,9.1
9,N,200,2.5
3,N,120,7.3
6,N,160,10.8
11,N,70,9.8
6,N,160,2.5
16,N,50,7.7
10,N,120,10.7
12,N,280,9.9
6,N,170,9.4
15,N,330,4.3
11,N,240,6.6
20,N,50,8.7
15,N,300,5.7
19,N,30,10.6
7,N,350,6.4
23,N,70,2.9
12,N,30,10.1
5,N,40,7.1
9,N,210,9.2
7,V,32767,7.7
12,N,260,10.4
11,C,32767,0.0
5,N,150,6.9
7,N,180,1.1
1,N,110,2.1
14,N,280,2.5
7,N,80,2.8
11,N,80,3.1
17,N,160,6.7
15,N,330,3.7
21,N,220,9.1
7,N,170,9.3
16,N,340,6.7
13,N,260,6.1
21,N,40,9.6
16,N,310,1.7
4,N,130,9.0
23,N,250,2.4
22,N,20,2.9
4,N,340,6.3
0,N,70,9.0
3,N,110,3.0
4,N,140,4.6
3,N,150,1.4
9,N,210,6.9
8,V,32767,8.4
13,C,32767,0.0
12,N,130,10.7
4,N,30,9.1
14,N,20,10.2
7,N,90,6.6
5,N,150,6.9
4,N,170,9.6
10,N,210,9.4
10,N,220,4.4
7,N,180,4.1
18,N,180,8.1
13,N,260,1.4
1,N,170,5.7
16,N,220,7.2
14,N,80,6.0
15,N,300,2.0
13,N,270,10.7
23,N,250,2.8
17,N,330,6.7
5,N,90,7.0
13,N,300,8.1
1,N,300,3.3
17,N,350,10.7
21,N,40,2.2
4,N,130,10.5
7,N,10,9.6
8,N,190,1.1
12,N,80,2.5
11,N,240,2.2
16,N,170,3.7
13,N,170,9.2
16,N,320,1.4
9,N,240,4.0
21,N,30,1.3
22,N,60,3.8
23,N,70,3.1
5,N,40,2.0
7,N,280,9.9
1,N,90,3.3
5,N,330,7.8
5,N,130,6.0
8,N,30,2.8
7,N,200,6.2
14,N,110,4.6
13,N,170,1.1
11,N,230,5.7
4,N,150,1.7
16,N,80,5.5
9,N,230,4.7
19,N,40,6.4
14,C,32767,0.0
21,V,32767,10.5
15,N,310,2.8
3,N,300,3.0
11,N,250,9.8
21,N,70,8.7
17,N,330,8.1
21,N,30,9.0
3,N,40,8.4
10,N,230,9.9
10,N,240,6.2
8,N,190,9.3
7,N,170,6.6
13,N,260,3.5
12,N,250,6.9
10,N,220,4.5
22,N,230,10.0
14,N,320,10.9
1,N,190,8.9
19,N,10,1.7
1,N,270,8.3
15,N,330,1.9
21,N,70,4.4
21,N,70,2.0
4,N,130,3.3
6,C,32767,0.0
12,N,250,2.0
6,V,32767,7.2
22,N,40,2.8
4,N,130,6.0
6,N,50,6.4
9,N,110,4.3
13,N,100,8.3
7,N,180,10.8
18,N,180,8.6
11,N,240,3.1
21,N,290,10.0
17,N,10,3.5
15,N,300,7.1
15,N,320,1.6
19,N,30,9.3
20,N,20,4.8
17,N,340,5.7
4,N,310,1.8
22,N,60,1.5
10,N,90,7.0
2,N,110,5.6
19,N,350,5.6
5,N,150,5.2
3,N,310,9.5
3,C,32767,0.0
20,N,20,8.8
21,N,80,2.4
18,V,32767,1.2
7,N,20,7.3
11,N,230,2.7
2,N,110,2.4
13,N,290,10.7
8,N,100,7.6
11,N,260,8.9
16,N,180,1.3
15,N,320,2.0
20,N,240,4.3
20,N,80,5.9
18,N,340,2.0
9,N,230,1.6
2,N,350,5.3
11,N,260,9.8
0,N,80,9.2
17,N,230,10.4
20,N,20,6.9
2,N,290,1.1
2,N,90,6.8
6,N,20,1.9
1,N,30,5.6
4,C,32767,0.0
3,N,220,5.2
22,N,60,4.7
1,N,280,9.1
