! GRIB2  - WMO Parameter Table
!
! temperature
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89
000 006 001 008 Total Cloud Cover                %                    CLD              0  -9999.00
000 006 001 011 Total Cloud Cover                %                    CLD              0  -9999.00
000 006 001 012 Total Cloud Cover                %                    CLD              0  -9999.00
000 006 002 000 Convective Cloud Cover           %                    CCLD             0  -9999.00
000 006 002 008 Convective Cloud Cover           %                    CCLD             0  -9999.00
000 006 003 000 Low Cloud Cover                  %                    CLDL             0  -9999.00
000 006 004 000 Medium Cloud Cover               %                    CLDM             0  -9999.00
000 006 005 000 High Cloud Cover                 %                    CLDH             0  -9999.00
000 006 006 000 Cloud Water                      kg m**-2             CWTR             0  -9999.00
000 006 006 001 Cloud Water                      kg m**-2             CWTR             0  -9999.00
000 006 007 000 Cloud Amount                     %                    CDCA             0  -9999.00
000 006 008 000 Cloud Type                       code table           CDCT             0  -9999.00
000 006 009 000 Thunderstorm Maximum Tops        m                    TMAXT            0  -9999.00
000 006 010 000 Thunderstorm Coverage            code table           THUNC            0  -9999.00
000 006 011 000 Cloud Base                       m                    CDCB             0  -9999.00
000 006 012 000 Cloud Top                        m                    CDCT             0  -9999.00
000 006 013 000 Ceiling                          m                    CEIL             0  -9999.00
000 006 013 005 Ceiling                          m                    CEIL             0  -9999.00
000 006 014 000 Non-Convective Cloud Cover       %                    CDLYR            0  -9999.00
000 006 015 000 Cloud Work Function              J kg**-1             CWORK            0  -9999.00
000 006 016 000 Convective Cloud Efficiency      Proportion           CUEFI            0  -9999.00
000 006 017 000 Total Condensate                 kg kg**-1            TCOND            0  -9999.00
000 006 018 000 Total Column-Integrated Cloud Wa kg m**-2             TCOLW            0  -9999.00
000 006 019 000 Total Column-Integrated Cloud Ic kg m**-2             TCOLI            0  -9999.00
000 006 020 000 Total Column-Integrated Condensa kg m**-2             TCOLC            0  -9999.00
000 006 021 000 Ice fraction of total condensate Proportion           FICE             0  -9999.00
000 006 022 000 Cloud Cover                      %                    CDCC             0  -9999.00
000 006 023 000 Cloud Ice Mixing Ratio           kg kg**-1            CDCIMR           0  -9999.00
000 006 024 000 Sunshine                         Numeric              SUNS             0  -9999.00
000 006 024 001 Sunshine                         Numeric              SUNS             0  -9999.00
000 006 024 011 Sunshine                         Numeric              SUNS             0  -9999.00
000 006 025 000 Horizontal Extent of Cumulonimbu %                    CBHE             0  -9999.00
000 006 026 000 Height of Convective Cloud Base  m                    HCONCB           0  -9999.00
000 006 027 000 Height of Convective Cloud Top   m                    HCONCT           0  -9999.00
000 006 028 000 Number Concentration of Cloud Dr kg**-1               NCONCD           0  -9999.00
000 006 029 000 Number Concentration of Cloud Ic kg**-1               NCCICE           0  -9999.00
000 006 030 000 Number Density of Cloud Droplets m**-3                NDENCD           0  -9999.00
000 006 031 000 Number Density of Cloud Ice      m**-3                NDCICE           0  -9999.00
000 006 032 000 Fraction of Cloud Cover          Numeric              FRACCC           0  -9999.00
000 006 033 000 Sunshine Duration                s                    SUNSD            0  -9999.00
000 006 034 000 Surface Long Wave Effective Tota Numeric              SLWTC            0  -9999.00
000 006 035 000 Surface Short Wave Effective Tot Numeric              SSWTC            0  -9999.00
000 006 036 000 Fraction stratiform precip cover Proportion           STRATP           0  -9999.00
000 006 037 000 Fraction convective precip cover Proportion           CONVP            0  -9999.00
!000 006 038-191 000 Reserved                                                           0  -9999.00
!000 006 192-254 000 Reserved for local use                                             0  -9999.00
000 006 255 000 Missing                                                                0  -9999.00
!
! thermodynamic stability indices 
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89
000 007 000 000 Parcel Lifted Index (500hPa)     K                    LIFT             0  -9999.00
000 007 000 005 Parcel Lifted Index (500hPa)     K                    LIFT             0  -9999.00
000 007 001 000 Best Lifted Index (500hPa)       K                    LFT4             0  -9999.00
000 007 002 000 K Index                          K                    KX               0  -9999.00
000 007 003 000 KO Index                         K                    KOX              0  -9999.00
000 007 004 000 Total Totals Index               K                    TOTALX           0  -9999.00
000 007 005 000 Sweat Index                      Numeric              SX               0  -9999.00
000 007 006 000 Convective Available Pot Energy  J kg**-1             CAPE             0  -9999.00
000 007 006 001 Convective Available Pot Energy  J kg**-1             CAPE             0  -9999.00
000 007 006 002 Convective Available Pot Energy  J kg**-1             CAPE             0  -9999.00
000 007 006 005 Convective Available Pot Energy  J kg**-1             CAPE             0  -9999.00
000 007 006 011 Convective Available Pot Energy  J kg**-1             CAPE             0  -9999.00
000 007 007 000 Convective Inhibition            J kg**-1             CIN              0  -9999.00
000 007 007 001 Convective Inhibition            J kg**-1             CIN              0  -9999.00
000 007 007 002 Convective Inhibition            J kg**-1             CIN              0  -9999.00
000 007 007 011 Convective Inhibition            J kg**-1             CIN              0  -9999.00
000 007 008 000 Storm Relative Helicity          m**2 s**-2           HLCY             0  -9999.00
000 007 009 000 Energy Helicity Index            Numeric              EHLX             0  -9999.00
000 007 010 000 Surface lifted index             K                    LFTX             0  -9999.00
000 007 011 000 Best (4 layer) Lifted Index      K                    4LFTX            0  -9999.00
000 007 012 000 Richardson Number                Numeric              RI               0  -9999.00
000 007 013 000 Showalter Index                  K                    SHWINX           0  -9999.00
!000 007 014 000 Reserved                                                               0  -9999.00
000 007 015 000 Updraft Helicity                 m**2 s**-2           UPHL             0  -9999.00
!000 007 016-191 000 Reserved                                                           0  -9999.00
!000 007 192-254 000 Reserved for Local Use                                             0  -9999.00
000 007 255 000 Missing                                                                0  -9999.00
!
! aerosols 
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89
000 013 000 000 Aerosol Type                     code table           ASOLTYP          0  -9999.00
!000 013 001-191 000 Reserved                                                           0  -9999.00
!000 013 192-254 000 Reserved for Local Use                                             0  -9999.00
000 013 255 000 Missing                                                                0  -9999.00
!
! trace gases
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89
000 014 000 000 Total ozone                      DU                   TOZNE            0  -9999.00
000 014 000 001 Total ozone                      DU                   TOZNE            0  -9999.00
000 014 001 000 Ozone Mixing Ratio               kg kg**-1            O3MR             0  -9999.00
000 014 002 000 Total Column Integrated Ozone    DU                   TCIOZ            0  -9999.00
!000 014 003-191 000 Reserved                                                           0  -9999.00
!000 014 192-254 000 Reserved for local use                                             0  -9999.00
000 014 255 000 Missing                                                                0  -9999.00
!
! radar
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89
000 015 000 000 Base Spectrum Width              m s**-1              BSWID            0  -9999.00
000 015 001 000 Base Reflectivity                dB                   N0R              0  -9999.00
000 015 002 000 Base Radial Velocity             m s**-1              BRVEL            0  -9999.00
000 015 003 000 Vertically-Integrated Liquid H2O kg m**-2             VIL              0  -9999.00
000 015 004 000 Layer Maximum Base Reflectivity  dB                   LMAXBR           0  -9999.00
000 015 005 000 Precipitation                    kg m**-2             PREC             0  -9999.00
000 015 006 000 Radar Spectra (1)                                     RDSP1            0  -9999.00
000 015 007 000 Radar Spectra (2)                                     RDSP2            0  -9999.00
000 015 008 000 Radar Spectra (3)                                     RDSP3            0  -9999.00
000 015 009 000 Reflectivity of Cloud Droplets   dB                   RFCD             0  -9999.00
000 015 010 000 Reflectivity of Cloud Ice        dB                   RFCI             0  -9999.00
000 015 011 000 Reflectivity of Snow             dB                   RFSNOW           0  -9999.00
000 015 012 000 Reflectivity of Rain             dB                   RFRAIN           0  -9999.00
000 015 013 000 Reflectivity of Graupel          dB                   RFGRPL           0  -9999.00
000 015 014 000 Reflectivity of Hail             dB                   RFHAIL           0  -9999.00
!000 015 015-191 000 Reserved                                                           0  -9999.00
!000 015 192-254 000 Reserved for local use                                             0  -9999.00
000 015 255 000 Missing                                                                0  -9999.00
!
! Forecast Radar Imagery category
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89
000 016 000 000 Equiv reflectivity rain          m m**6 m**-3         REFZR            0  -9999.00
000 016 001 000 Equiv reflectivity snow          m m**6 m**-3         REFZI            0  -9999.00
000 016 002 000 Equiv reflectivity param convec  m m**6 m**-3         REFZL            0  -9999.00
000 016 003 000 Echo Top                         m                    RETOP            0  -9999.00
000 016 004 000 Reflectivity                     dB                   REFD             0  -9999.00
000 016 005 000 Composite reflectivity           dB                   REFC             0  -9999.00
!000 016 006-191 000 Reserved                                                           0  -9999.00
000 016 255 000 Missing                                                                0  -9999.00
!
! Electrodynamics
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89
000 017 000 000 Lightning strike density         m**-2 s**-1          LTNGSD           0  -9999.00
!000 017 001-191 000 Reserved                                                           0  -9999.00
!000 017 192-254 000 Reserved for local use                                             0  -9999.00
000 017 255 000 Missing                                                                0  -9999.00
!
! nuclear/radiology
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89
000 018 000 000 Air Concentration of Caesium 137 Bq m**-3             ACCES            0  -9999.00
000 018 001 000 Air Concentration of Iodine 131  Bq m**-3             ACIOD            0  -9999.00
000 018 002 000 Air Concentration of Radioactive Bq m**-3             ACRADP           0  -9999.00
000 018 003 000 Ground Deposition of Caesium 137 Bq m**-2             GDCES            0  -9999.00
000 018 004 000 Ground Deposition of Iodine 131  Bq m**-2             GDIOD            0  -9999.00
000 018 005 000 Ground Deposition of Radioactive Bq m**-2             GDRADP           0  -9999.00
000 018 006 000 Time Integrated Air Concentratio Bq s m**-3           TIACCP           0  -9999.00
000 018 007 000 Time Integrated Air Concentratio Bq s m**-3           TIACIP           0  -9999.00
000 018 008 000 Time Integrated Air Concentratio Bq s m**-3           TIACRP           0  -9999.00
!000 018 009 000 Reserved                                                               0  -9999.00
000 018 010 000 Air Concentration                Bq m**-3             AIRCON           0  -9999.00
000 018 011 000 Wet Deposition                   Bq m**-2             WETDEP           0  -9999.00
000 018 012 000 Dry Deposition                   Bq m**-2             DRYDEP           0  -9999.00
000 018 013 000 Total Deposition (Wet + Dry)     Bq m**-2             TOTLWD           0  -9999.00
!000 018 014-191 000 Reserved                                                           0  -9999.00
!000 018 192-254 000 Reserved for local use                                             0  -9999.00
000 018 255 000 Missing                                                                0  -9999.00
!
! physical atmospheric properties
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89
000 019 000 000 Visibility                       m                    VIS              0  -9999.00
000 019 000 005 Visibility                       m                    VIS              0  -9999.00
000 019 000 006 Visibility                       m                    VIS              0  -9999.00
000 019 001 000 Albedo                           %                    ALBDO            0  -9999.00
000 019 001 008 Albedo                           %                    ALBDO            0  -9999.00
000 019 001 011 Albedo                           %                    ALBDO            0  -9999.00
000 019 002 000 Thunderstorm Probability         %                    TSTM             0  -9999.00
000 019 002 008 Thunderstorm Probability         %                    TSTM             0  -9999.00
000 019 002 009 Thunderstorm Probability         %                    TSTM             0  -9999.00
000 019 003 000 Mixed Layer Depth                m                    MIXHT            0  -9999.00
000 019 004 000 Volcanic Ash                     code table           VOLASH           0  -9999.00
000 019 005 000 Icing Top                        m                    ICIT             0  -9999.00
000 019 006 000 Icing Base                       m                    ICIB             0  -9999.00
000 019 007 000 Icing                            code table           ICI              0  -9999.00
000 019 008 000 Turbulence Top                   m                    TURBT            0  -9999.00
000 019 009 000 Turbulence Base                  m                    TURBB            0  -9999.00
000 019 010 000 Turbulence                       code table           TURB             0  -9999.00
000 019 011 000 Turbulent Kinetic Energy         J kg**-1             TKE              0  -9999.00
000 019 012 000 Planetary Boundary Layer Regime  code table           PBLREG           0  -9999.00
000 019 013 000 Contrail Intensity               code table           CONTI            0  -9999.00
000 019 014 000 Contrail Engine Type             code table           CONTET           0  -9999.00
000 019 015 000 Contrail Top                     m                    CONTT            0  -9999.00
000 019 016 000 Contrail Base                    m                    CONTB            0  -9999.00
000 019 017 000 Maximum Snow Albedo see Note 1   %                    MXSALB           0  -9999.00
000 019 018 000 Snow-Free Albedo                 %                    SNFALB           0  -9999.00
000 019 019 000 Snow Albedo                      %                    SALBD            0  -9999.00
000 019 020 000 Icing                            %                    ICIP             0  -9999.00
000 019 021 000 In-Cloud Turbulence              %                    CTP              0  -9999.00
000 019 022 000 Clear Air Turbulence (CAT)       %                    CAT              0  -9999.00
000 019 023 000 Supercooled Large Droplet Probab %                    SLDP             0  -9999.00
000 019 024 000 Convective Turbulent Kinetic Ene J kg**-1             CONTKE           0  -9999.00
000 019 025 000 Weather                          code table           WIWW             0  -9999.00
000 019 026 000 Convective Outlook               code table           CONVO            0  -9999.00
000 019 027 000 Icing Scenario                   code table           ICESC            0  -9999.00
000 019 028 000 Mtn Wave Turb (eddy disp rate)   m**2/3 s**-1         MWTURB           0  -9999.00
!000 019 028-191 000 Reserved                                                           0  -9999.00
!000 019 192-254 000 Reserved for local use                                             0  -9999.00
000 019 255 000 Missing                                                                0  -9999.00
!
! Atmospheric Chemical Constituents
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89
000 020 000 000 Mass Density (Concentration)     kg m**-3             MASSDEN          0  -9999.00
000 020 001 000 Column-Integrated Mass Density   kg m**-2             COLMD            0  -9999.00
000 020 002 000 Mass Mixing Ratio (Mass Fract)   kg kg**-1            MASSMR           0  -9999.00
000 020 003 000 Atmosphere Emission Mass Flux    kg m**-2 s**-1       AEMFLX           0  -9999.00
000 020 004 000 Atmosphere Net Production Mass F kg m**-2 s**-1       ANPMFLX          0  -9999.00
000 020 005 000 Atmosphere Net Production And Em kg m**-2 s**-1       ANPEMFLX         0  -9999.00
000 020 006 000 Surface Dry Deposition Mass Flux kg m**-2 s**-1       SDDMFLX          0  -9999.00
000 020 007 000 Surface Wet Deposition Mass Flux kg m**-2 s**-1       SWDMFLX          0  -9999.00
000 020 008 000 Atmosphere Re-Emission Mass Flux kg m**-2 s**-1       AREMFLX          0  -9999.00
000 020 009 000 Wet Deposition by Large-Scale Pr kg m**-2 s**-1       WLSMFLX          0  -9999.00
000 020 010 000 Wet Deposition by Convective Pre kg m**-2 s**-1       WDCPMFLX         0  -9999.00
000 020 011 000 Sedimentation Mass Flux          kg m**-2 s**-1       SEDMFLX          0  -9999.00
000 020 012 000 Dry Deposition Mass Flux         kg m**-2 s**-1       DDMFLX           0  -9999.00
000 020 013 000 Transfer From Hydrophobic to Hyd kg kg**-1 s**-1      TRANHH           0  -9999.00
000 020 014 000 Transfer From SO 2 (Sulphur Diox kg kg**-1 s**-1      TRSDS            0  -9999.00
!000 020 015-49 000 Reserved                                                           0  -9999.00
000 020 050 000 Amount in Atmosphere             mol                  AIA              0  -9999.00
000 020 051 000 Concentration In Air             mol m**-3            CONAIR           0  -9999.00
000 020 052 000 Volume Mixing Ratio              mol mol**-1          VMXR             0  -9999.00
000 020 053 000 Chemical Gross Production Rate o mol m**-3 s**-1      CGPRC            0  -9999.00
000 020 054 000 Chemical Gross Destruction Rate  mol m**-3 s**-1      CGDRC            0  -9999.00
000 020 055 000 Surface Flux                     mol m**-2 s**-1      SFLUX            0  -9999.00
000 020 056 000 Changes Of Amount in Atmosphere  mol s**-1            COAIA            0  -9999.00
000 020 057 000 Total Yearly Average Burden of T mol                  TYABA            0  -9999.00
000 020 058 000 Total Yearly Average Atmospheric mol s**-1            TYAAL            0  -9999.00
000 020 059 000 Aerosol Number Concentration     m**-3                ANCON            0  -9999.00
!000 020 060-099 000 Reserved                                                          0  -9999.00
000 020 100 000 Surface Area Density (Aerosol)   m**-1                SADEN            0  -9999.00
000 020 101 000 Vertical Visual Range            m                    ATMTK            0  -9999.00
000 020 102 000 Aerosol Optical Thickness        Numeric              AOTK             0  -9999.00
000 020 103 000 Single Scattering Albedo         Numeric              SSALBK           0  -9999.00
000 020 104 000 Asymmetry Factor                 Numeric              ASYSFK           0  -9999.00
000 020 105 000 Aerosol Extinction Coefficient   m**-1                AECOEF           0  -9999.00
000 020 106 000 Aerosol Absorption Coefficient   m**-1                AACOEF           0  -9999.00
000 020 107 000 Aerosol Lidar Backscatter from S m**-1 sr**-1         ALBSAT           0  -9999.00
000 020 108 000 Aerosol Lidar Backscatter from t m**-1 sr**-1         ALBGRD           0  -9999.00
000 020 109 000 Aerosol Lidar Extinction from Sa m**-1                ALESAT           0  -9999.00
000 020 110 000 Aerosol Lidar Extinction from th m**-1                ALEGRD           0  -9999.00
!000 020 111-191 000 Reserved                                                           0  -9999.00
!000 020 192-254 000 Reserved for local use                                             0  -9999.00
000 020 255 000 Missing                                                                0  -9999.00
!
! CCITT IA5 string
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89
000 190 000 000 Arbitrary Text String            CCITTIA5             ATEXT            0  -9999.00
!000 190 001-191 000 Reserved                                                          0  -9999.00
!000 190 192-254 000 Reserved for Local Use                                            0  -9999.00
000 190 255 000 Missing                                                                0  -9999.00
!
! Miscellaneous
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89
000 191 000 000 Seconds prior to initial referen s                    TSEC             0  -9999.00
000 191 001 000 Geographical Latitude            deg N                GEOLAT           0  -9999.00
000 191 002 000 Geographical Longitude           deg E                GEOLON           0  -9999.00
000 191 003 000 Days Since Last Observation      d                    DSLOBSM          0  -9999.00
!000 191 004-191 000 Reserved                                                           0  -9999.00
!000 191 192-254 000 Reserved for local use                                             0  -9999.00
000 191 255 000 Missing                                                                0  -9999.00
!
!
! hydrology
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89
001 000 000 000 Flash Flood Guidance             kg m**-2             FFLDG            0  -9999.00
001 000 001 000 Flash Flood Runoff               kg m**-2             FFLDRO           0  -9999.00
001 000 002 000 Remotely Sensed Snow Cover       -                    RSSC             0  -9999.00
001 000 003 000 Elev of Snow Covered Terrain     m                    ESCT             0  -9999.00
001 000 004 000 Snow Water Equiv Pct of Normal   %                    SWEPON           0  -9999.00
001 000 005 000 Baseflow-Groundwater Runoff      kg m**-2             BGRUN            0  -9999.00
001 000 006 000 Storm Surface Runoff             kg m**-2             SSRUN            0  -9999.00
001 000 007 000 Discharge from Rivers or Streams m**3 s**-1           DISRS            0  -9999.00
001 000 255 000 Missing                                                                0  -9999.00
!
! Hydrology probabilities
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89
001 001 000 000 Conditional percent precipitatio kg m**-2             CPPOP            0  -9999.00
001 001 001 000 Percent Precipitation in a sub-p %                    PPOSP            0  -9999.00
001 001 002 008 Prob of 0.01 inch of precip POP  %                    POP              0  -9999.00
!001 001 003-191 000 Reserved                                                           0  -9999.00
!001 001 192-254 000 Reserved for local use                                             0  -9999.00
001 001 255 000 Missing                                                                0  -9999.00
!
! Inland Water and Sediment Properties
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89
001 002 000 000 Water Depth                      m                    WDPTHIL          0  -9999.00
001 002 001 000 Water Temperature                K                    WTMPIL           0  -9999.00
001 002 002 000 Water Fraction                   Proportion           WFRACT           0  -9999.00
001 002 003 000 Sediment Thickness               m                    SEDTK            0  -9999.00
001 002 004 000 Sediment Temperature             K                    SEDTMP           0  -9999.00
001 002 005 000 Ice Thickness                    m                    ICTKIL           0  -9999.00
001 002 006 000 Ice Temperature                  K                    ICETIL           0  -9999.00
001 002 007 000 Ice Cover                        Proportion           ICECIL           0  -9999.00
001 002 008 000 Land Cover (0=water, 1=land)     Proportion           LANDIL           0  -9999.00
001 002 009 000 Shape Factor with Respect to Sal                      SFSAL            0  -9999.00
001 002 010 000 Shape Factor with Respect to Tem                      SFTMP            0  -9999.00
001 002 011 000 Attenuation Coefficient of Water m**-1                ACWSR            0  -9999.00
001 002 012 000 Salinity                         kg kg**-1            SALTIL           0  -9999.00
!001 002 013-191 000 Reserved                                                           0  -9999.00
!001 002 192-254 000 Reserved for local use                                             0  -9999.00
001 002 255 000 Missing                                                                0  -9999.00
!
! Land surface products
!
! vegetation/biomass
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89
002 000 000 000 Land Cover (0=sea, 1=land)       Proportion           LAND             0  -9999.00
002 000 000 001 Land cover (1=land, 2=sea)       Proportion           LAND             0  -9999.00
002 000 000 011 Land cover (1=land, 2=sea)       Proportion           LAND             0  -9999.00
002 000 001 000 Surface Roughness                m                    SFCR             0  -9999.00
002 000 002 000 Soil Temperature                 K                    SLTK             0  -9999.00
002 000 002 001 Soil Temperature                 K                    SLTK             0  -9999.00
002 000 002 011 Soil Temperature                 K                    SLTK             0  -9999.00
002 000 003 000 Soil Moisture Content            kg m**-2             SOILM            0  -9999.00
002 000 004 000 Vegetation                       %                    VEG              0  -9999.00
002 000 005 000 Water Runoff                     kg m**-2             WATR             0  -9999.00
002 000 005 008 Water Runoff                     kg m**-2             WATR             0  -9999.00
002 000 005 011 Water Runoff                     kg m**-2             WATR             0  -9999.00
002 000 006 000 Evapotranspiration               kg**-2 s**-1         EVAPT            0  -9999.00
002 000 007 000 Model Terrain Height             m                    MTERH            0  -9999.00
002 000 008 000 Land Use                         code table           LANDU            0  -9999.00
002 000 009 000 Volumetric Soil Moisture Content Proportion           SOILW            0  -9999.00
002 000 010 000 Ground Heat Flux                 W m**-2              GFLUX            0  -9999.00
002 000 011 000 Moisture Availability            %                    MSTAV            0  -9999.00
002 000 012 000 Exchange Coefficient             kg m**-2 s**-1       SFEXC            0  -9999.00
002 000 013 000 Plant Canopy Surface Water       kg m**-2             CNWAT            0  -9999.00
002 000 014 000 Blackadar's Mixing Length Scale  m                    BMIXL            0  -9999.00
002 000 015 000 Canopy Conductance               m s**-1              CCOND            0  -9999.00
002 000 016 000 Minimal Stomatal Resistance      s m**-1              RSMIN            0  -9999.00
002 000 017 000 Wilting Point                    Proportion           WILT             0  -9999.00
002 000 018 000 Solar parameter in canopy conduc Proportion           RCS              0  -9999.00
002 000 019 000 Temperature parameter in canopy  Proportion           RCT              0  -9999.00
002 000 020 000 Humidity parameter in canopy con Proportion           RCQ              0  -9999.00
002 000 021 000 Soil moisture parameter in canop Proportion           RCSOL            0  -9999.00
002 000 022 000 Soil Moisture Top 20cm           kg m**-3             SOILM            0  -9999.00
002 000 022 001 Soil Moisture Top 20cm           kg m**-3             SOILM            0  -9999.00
002 000 022 011 Soil Moisture Top 20cm           kg m**-3             SOILM            0  -9999.00
002 000 023 000 Column-Integrated Soil Water     kg m**-2             CISOILW          0  -9999.00
002 000 024 000 Heat Flux                        W m**-2              HFLUX            0  -9999.00
002 000 025 000 Volumetric Soil Moisture         m**3 m**-3           VSOILM           0  -9999.00
002 000 026 000 Wilting Point                    kg m**-3             WILT             0  -9999.00
002 000 027 000 Volumetric Wilting Point         m**3 m **3           VWILTP           0  -9999.00
002 000 028 000 Leaf Area Index                  Numeric              LEAINX           0  -9999.00
002 000 029 000 Evergreen Forest Cover           Proportion           EVGFC            0  -9999.00
002 000 030 000 Deciduous Forest Cover           Proportion           DECFC            0  -9999.00
002 000 031 000 Normalized Differential Vegetati Numeric              NDVINX           0  -9999.00
002 000 032 000 Root Depth of Vegetation         m                    RDVEG            0  -9999.00
002 000 033 000 Water Runoff and Drainage        kg m**-2             WROD             0  -9999.00
002 000 034 000 Surface Water Runoff             kg m**-2             SFCWRO           0  -9999.00
002 000 035 000 Tile class                       code table           TILECL           0  -9999.00
002 000 036 000 Tile fraction                    Proportion           TILEFR           0  -9999.00
002 000 037 000 Tile percentage                  %                    TILEPR           0  -9999.00
!002 000 038-191 000 Reserved                                                           0  -9999.00
!002 000 192-254 000 Reserved for local use                                             0  -9999.00
002 000 255 000 Missing                                                                0  -9999.00
!
! soil products
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89
002 003 000 000 Soil Type                        code table           SOTYP            0  -9999.00
002 003 001 000 Upper Layer Soil Temperature     K                    UPLST            0  -9999.00
002 003 002 000 Upper Layer Soil Moisture        kg m**-3             UPLSM            0  -9999.00
002 003 003 000 Lower Layer Soil Moisture        kg m**-3             LOWLSM           0  -9999.00
002 003 004 000 Bottom Layer Soil Temperature    K                    BOTLST           0  -9999.00
002 003 005 000 Liquid Volumetric Soil Moisture  Proportion           SOILL            0  -9999.00
002 003 006 000 Number of Soil Layers in Root Zo Numeric              RLYRS            0  -9999.00
002 003 007 000 Transpiration Stress-onset (soil Proportion           SMREF            0  -9999.00
002 003 008 000 Direct Evaporation Cease (soil m Proportion           SMDRY            0  -9999.00
002 003 009 000 Soil Porosity                    Proportion           POROS            0  -9999.00
002 003 010 000 Liquid Volumetric Soil Moisture  m**3 m**-3           LIQVSM           0  -9999.00
002 003 011 000 Volumetric Transpiration Stree-O m**3 m**-3           VOLTSO           0  -9999.00
002 003 012 000 Transpiration Stree-Onset(Soil M kg m**-3             TRANSO           0  -9999.00
002 003 013 000 Volumetric Direct Evaporation Ce m**3 m**-3           VOLDEC           0  -9999.00
002 003 014 000 Direct Evaporation Cease(Soil Mo kg m**-3             DIREC            0  -9999.00
002 003 015 000 Soil Porosity                    m**3 m**-3           SOILP            0  -9999.00
002 003 016 000 Volumetric Saturation Of Soil Mo m**3 m**-3           VSOSM            0  -9999.00
002 003 017 000 Saturation Of Soil Moisture      kg m**-3             SATOSM           0  -9999.00
002 003 018 000 Soil Temperature                 K                    SOILTMP          0  -9999.00
002 003 019 000 Soil Moisture                    kg m**-3             SOILMOI          0  -9999.00
002 003 020 000 Column-Integrated Soil Moisture  kg m**-2             CISOILM          0  -9999.00
002 003 021 000 Soil Ice                         kg m**-3             SOILICE          0  -9999.00
002 003 022 000 Column-Integrated Soil Ice       kg m**-2             CISICE           0  -9999.00
!002 003 023-191 000 Reserved                                                          0  -9999.00
!002 003 192-254 000 Reserved for Local Use                                            0  -9999.00
002 003 255 000 Missing                                                                0  -9999.0
!
! Fire Weather
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89
! Haines index should be parameter 2, not 3.  This is an artifact of grib1 -> grib2 conversion 
002 004 000 000 Fire Outlook                     code table           FIREOLK          0  -9999.00
002 004 001 000 Fire Outlook Due to Dry Thunders code table           FIREODT          0  -9999.00
002 004 002 000 Haines Index                     Numeric              HINDEX           0  -9999.00
002 004 002 008 Haines Index                     Numeric              HINDEX           0  -9999.00
002 004 003 000 Fire Burned Area                 %                    FBAREA           0  -9999.00
002 004 004 000 Fosberg Index                    Numeric              FOSINDX          0  -9999.00
002 004 004 008 Fosberg Index                    Numeric              FOSINDX          0  -9999.00
!002 004 005-191 000 Reserved                                                          0  -9999.00
